conversation_id,turn_number,tweet_id,author_id,role,created_at,text_raw,parent_tweet_id,response_tweet_ids,direct_reply_count,is_branch_point,text_clean,language,quality_flag,thread_id,thread_position
120635,1,120635,142818,customer,2017-11-23 21:48:02+00:00,"Message in a bottle to Apple:  My Ibooks have ceased to download- they freeze and then cancel themselves. I have tried everything: googled forums, emailed the pretended help lines- no answer. Is there no hope? What is a fat mortal to do?",,"120636,120637,120638,120633,120639,120640",1,False,,,,120635_thread_385,1.0
120635,2,120633,AppleSupport,support,2017-11-23 23:24:01+00:00,@142818 We heard that you might need some help with iBooks. Let's take a look at this together. Send us a DM. https://t.co/GDrqU22YpT,120635,120634,1,False,,,,120635_thread_385,2.0
120635,3,120634,142819,customer,2017-11-23 23:45:57+00:00,@AppleSupport @142818 Slide into the DM,120633,,0,False,Slide into the DM,unknown,KEEP,120635_thread_385,3.0
120642,1,120642,142820,customer,2017-11-23 23:04:59+00:00,"@AppleSupport UK user here. Having an absolute NIGHTMARE accessing my iTunes subscriptions. My Netflix account is connected to my Apple ID and I want to cancel/amend it, and it's showing up as totally blank on my iTunes page. PLEASE ADVISE ASAP. Getting very frustrated. https://t.co/6oDcXJrdpf",,"120641,120643,120644",1,False,"UK user here. Having an absolute NIGHTMARE accessing my iTunes subscriptions. My Netflix account is connected to my Apple ID and I want to cancel/amend it, and it's showing up as totally blank on my iTunes page. PLEASE ADVISE ASAP. Getting very frustrated.",en,KEEP,120642_thread_386,1.0
120642,2,120641,AppleSupport,support,2017-11-23 23:23:29+00:00,"@142820 We can help with this. If you've been unable to cancel your subscription, reach out to our iTunes Store support team using this link: https://t.co/SDIe7UiyJN",120642,,0,False,,,,120642_thread_386,2.0
120646,1,120646,142821,customer,2017-11-23 23:18:04+00:00,@AppleSupport my Shake to Undo feature seems to have deactivated itself. What’s going on please? I’m on the latest public release software.,,120645,1,False,my Shake to Undo feature seems to have deactivated itself. What’s going on please? I’m on the latest public release software.,en,KEEP,120646_thread_387,1.0
120646,2,120645,AppleSupport,support,2017-11-23 23:23:00+00:00,@142821 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,120646,,0,False,,,,120646_thread_387,2.0
120648,1,120648,142822,customer,2017-11-23 23:11:34+00:00,@AppleSupport I need to phone support in reference to a serial number for my MacBook right now. Please provide me a number to call.,,120647,1,False,I need to phone support in reference to a serial number for my MacBook right now. Please provide me a number to call.,en,KEEP,120648_thread_388,1.0
120648,2,120647,AppleSupport,support,2017-11-23 23:19:00+00:00,"@142822 Hi. We are here to help. So that we can provide the best service options, please DM us and we'll help from there. Thanks. https://t.co/GDrqU22YpT",120648,,0,False,,,,120648_thread_388,2.0
120652,1,120652,142824,customer,2017-11-23 22:44:04+00:00,"@AppleSupport My iTunes won’t open. I keep getting this login box popping up, and every time I enter my details correctly, it just pops straight back up? Now my MacBook Pro won’t shut down and there is no option to force quit iTunes? https://t.co/REIlLtDt3B",,120651,1,False,"My iTunes won’t open. I keep getting this login box popping up, and every time I enter my details correctly, it just pops straight back up? Now my MacBook Pro won’t shut down and there is no option to force quit iTunes?",en,KEEP,120652_thread_389,1.0
120652,2,120651,AppleSupport,support,2017-11-23 23:16:27+00:00,@142824 We'd be happy to help out. DM us more details about your Mac and we'll take it from there. https://t.co/GDrqU22YpT,120652,,0,False,,,,120652_thread_389,2.0
120654,1,120654,142825,customer,2017-11-23 23:06:22+00:00,@AppleSupport downloaded 11.1.2 yesterday. Major keyboard issues! Letters unresponsive with first and even second tap! Poor autocorrect and super sensitive press touch on keyboard as well.,,120653,1,False,downloaded 11.1.2 yesterday. Major keyboard issues! Letters unresponsive with first and even second tap! Poor autocorrect and super sensitive press touch on keyboard as well.,en,KEEP,120654_thread_390,1.0
120654,2,120653,AppleSupport,support,2017-11-23 23:15:53+00:00,@142825 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,120654,,0,False,,,,120654_thread_390,2.0
120658,1,120658,142826,customer,2017-11-23 23:03:43+00:00,@116333  don't just earn money by selling high price mobiles. Battery backup is very worst for iPhone X. For INR 102000 worth mobile doesn't even give half a day battery. Are you kidding me ? Just return my money back. 15000 worth mobile gives better battery backup,,120655,1,False,,,,120658_thread_393,1.0
120658,2,120655,AppleSupport,support,2017-11-23 23:12:50+00:00,@142826 We'd like to help with your battery life. Send us a DM with more details and we'll go from there. https://t.co/GDrqU22YpT,120658,"120656,120657",2,True,,,,120658_thread_393,2.0
120658,3,120656,142826,customer,2017-11-23 23:15:40+00:00,@AppleSupport It's issue with every iPhone X user. What you will help if i DM you ? either fix issuw with software update or return my money back. iPhone 8 and 8 plus gives better battery life than iPhone X @116333,120655,120659,1,False,It's issue with every iPhone X user. What you will help if i DM you ? either fix issuw with software update or return my money back. iPhone 8 and 8 plus gives better battery life than iPhone X,en,KEEP,120658_thread_393,3.0
120658,4,120657,142826,customer,2017-11-23 23:28:50+00:00,@AppleSupport Even my AirPods not working properly so i gave it to service center yesterday. Both are brand new items but facing issues. Only price is high but quality is zero @116333,120655,,0,False,Even my AirPods not working properly so i gave it to service center yesterday. Both are brand new items but facing issues. Only price is high but quality is zero,en,KEEP,120658_thread_391,3.0
120658,5,120659,142826,customer,2017-11-24 12:14:21+00:00,@AppleSupport @116333 Hello don't you have time to respond ? Worst battery is bugging me daily. Just return my money and take back your pathetic device. 102000 lakh INR and worst battery. Are you kidding me ? @116333,120656,"120660,120661",2,True,Hello don't you have time to respond ? Worst battery is bugging me daily. Just return my money and take back your pathetic device. 102000 lakh INR and worst battery. Are you kidding me ?,en,KEEP,120658_thread_393,4.0
120658,6,120660,AppleSupport,support,2017-11-24 15:04:30+00:00,@142826 We understand how important good battery life can be. We'd like to help. Please meet us in DM and we'll take a further look at this with you. https://t.co/GDrqU22YpT,120659,120662,1,False,,,,120658_thread_393,5.0
120658,7,120661,142827,customer,2017-11-24 20:56:15+00:00,"@142826 @AppleSupport @116333 Apple Support is just doing their job, I’m sure you’re frustrated but it’s not the employee’s fault... :/",120659,120665,1,False,"Apple Support is just doing their job, I’m sure you’re frustrated but it’s not the employee’s fault... :/",en,KEEP,120658_thread_392,5.0
120658,8,120662,142826,customer,2017-11-25 02:25:15+00:00,@AppleSupport I have already sent DM long back and followed each and everything they mentioned in article but still same issue. You need to fix it through software update,120660,120663,1,False,I have already sent DM long back and followed each and everything they mentioned in article but still same issue. You need to fix it through software update,en,KEEP,120658_thread_393,6.0
120658,9,120665,142826,customer,2017-11-25 02:26:15+00:00,@142827 @AppleSupport @116333 Then who’s fault ? Developers or what ? If you use iPhone X then you will understand my situation,120661,120666,1,False,Then who’s fault ? Developers or what ? If you use iPhone X then you will understand my situation,en,KEEP,120658_thread_392,6.0
120658,10,120663,AppleSupport,support,2017-11-25 02:33:57+00:00,@142826 We'd love to see what we can do to help out.  Please meet us in DM and we'll work together on this: https://t.co/GDrqU22YpT,120662,120664,1,False,,,,120658_thread_393,7.0
120658,11,120664,142826,customer,2017-11-25 02:36:25+00:00,@AppleSupport I said i have already sent DM and someone responded. They gave me some article link and i did everything mentioned in article but still battery drains very fast for normal usage not for heavy usage. For heavy usage can't even expect battery backup for 2-3 hours,120663,,0,False,I said i have already sent DM and someone responded. They gave me some article link and i did everything mentioned in article but still battery drains very fast for normal usage not for heavy usage. For heavy usage can't even expect battery backup for 2-3 hours,en,KEEP,120658_thread_393,8.0
120658,12,120666,142827,customer,2017-11-25 09:01:04+00:00,@142826 @AppleSupport @116333 I do have the iPhone X and I have had no problems so far,120665,,0,False,I do have the iPhone X and I have had no problems so far,en,KEEP,120658_thread_392,7.0
120669,1,120669,142828,customer,2017-11-23 22:57:04+00:00,"@AppleSupport Can we please stop this shite where clicking the WiFi button in the control centre doesn’t turn it off? 
Let me choose when I want it to come back!",,120667,1,False,Can we please stop this shite where clicking the WiFi button in the control centre doesn’t turn it off? Let me choose when I want it to come back!,en,KEEP,120669_thread_394,1.0
120669,2,120667,AppleSupport,support,2017-11-23 23:11:28+00:00,"@142828 Thanks for reaching out to us for support. The way that works in Control Center has changed. Read more here, and DM if you need more help:

https://t.co/vzVz37YMv0 https://t.co/GDrqU22YpT",120669,120668,1,False,,,,120669_thread_394,2.0
120669,3,120668,142828,customer,2017-11-23 23:24:14+00:00,"@AppleSupport “Hi, I’m Apple and this is missing the point 101”",120667,,0,False,"“Hi, I’m Apple and this is missing the point 101”",en,KEEP,120669_thread_394,3.0
120672,1,120672,142829,customer,2017-11-23 22:49:45+00:00,Anyone else's media keys stopped working since updating to #HighSierra? @115858 pls,,120670,1,False,,,,120672_thread_395,1.0
120672,2,120670,AppleSupport,support,2017-11-23 23:09:00+00:00,"@142829 We'll gladly assist here. Start by doing safe mode as outlined here. https://t.co/PQ4LSYhUTY This will clear some cache files and give us a good foundation. After doing safe mode, reboot normally and test.",120672,120671,1,False,,,,120672_thread_395,2.0
120672,3,120671,142829,customer,2017-11-23 23:30:43+00:00,@AppleSupport Well if that don't beat all. Much obliged. A+ customer service. 👍,120670,120673,1,False,Well if that don't beat all. Much obliged. A+ customer service.,en,KEEP,120672_thread_395,3.0
120672,4,120673,AppleSupport,support,2017-11-23 23:38:29+00:00,"@142829 Happy we could help. If there's anything you need in the future, reach out. Take Care.",120671,120674,1,False,,,,120672_thread_395,4.0
120672,5,120674,142829,customer,2017-11-23 23:41:40+00:00,"@AppleSupport I mean, an upgrade to a 2017 MBP model sure would be swell but I don't want to impose.",120673,,0,False,"I mean, an upgrade to a 2017 MBP model sure would be swell but I don't want to impose.",en,KEEP,120672_thread_395,5.0
120676,1,120676,142830,customer,2017-11-23 22:56:42+00:00,@AppleSupport My phone’s battery is dying all thanks to the recent iOS 11 update! It drains out even when I keep my WiFi switched off!!!!,,120675,1,False,My phone’s battery is dying all thanks to the recent iOS 11 update! It drains out even when I keep my WiFi switched off!!!!,en,KEEP,120676_thread_396,1.0
120676,2,120675,AppleSupport,support,2017-11-23 23:08:28+00:00,@142830 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,120676,,0,False,,,,120676_thread_396,2.0
120678,1,120678,142831,customer,2017-11-23 22:52:17+00:00,QUÉ HAGO PARA RECUPERAR ESTA NOTA DE VOZ??? @AppleSupport @115858 https://t.co/raF7lwp4IE,,"120677,120679",1,False,QUÉ HAGO PARA RECUPERAR ESTA NOTA DE VOZ???,pt,KEEP,120678_thread_397,1.0
120678,2,120677,AppleSupport,support,2017-11-23 23:04:25+00:00,@142831 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,120678,,0,False,,,,120678_thread_397,2.0
120681,1,120681,142832,customer,2017-11-23 22:49:41+00:00,"And of course my Apple Watch had to screw up on Strava again. I don’t know if it was Strava or Apple Watch’s fault but it needs to be fixed. And no it wasn’t user error, I did the same thing I usually do 😂 @6716 @AppleSupport @115858 work this out please 😩",,120680,1,False,"And of course my Apple Watch had to screw up on Strava again. I don’t know if it was Strava or Apple Watch’s fault but it needs to be fixed. And no it wasn’t user error, I did the same thing I usually do work this out please",en,KEEP,120681_thread_398,1.0
120681,2,120680,AppleSupport,support,2017-11-23 23:03:28+00:00,@142832 Thanks for reaching out. We want to help look into this. What kind of issues are you having with your Apple Watch? DM us and let us know: https://t.co/GDrqU22YpT,120681,,0,False,,,,120681_thread_398,2.0
